Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Renda_Bruta
2017,6.0,Gràcia,31.0,Vila de Gràcia,49.0,46600.0
2017,6.0,Gràcia,31.0,Vila de Gràcia,50.0,34971.0
2017,6.0,Gràcia,31.0,Vila de Gràcia,51.0,42436.0
2017,6.0,Gràcia,31.0,Vila de Gràcia,52.0,40074.0
2017,6.0,Gràcia,31.0,Vila de Gràcia,53.0,43226.0
2017,6.0,Gràcia,31.0,Vila de Gràcia,54.0,40337.0
2017,6.0,Gràcia,31.0,Vila de Gràcia,55.0,43031.0
2017,6.0,Gràcia,31.0,Vila de Gràcia,56.0,36260.0
2017,6.0,Gràcia,31.0,Vila de Gràcia,57.0,35472.0
2017,6.0,Gràcia,31.0,Vila de Gràcia,58.0,41574.0
2017,6.0,Gràcia,31.0,Vila de Gràcia,59.0,42200.0
2017,6.0,Gràcia,31.0,Vila de Gràcia,60.0,39985.0
2017,6.0,Gràcia,31.0,Vila de Gràcia,61.0,43604.0
2017,6.0,Gràcia,31.0,Vila de Gràcia,62.0,40894.0
2017,6.0,Gràcia,31.0,Vila de Gràcia,63.0,40089.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,64.0,50473.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,65.0,57054.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,66.0,43541.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,67.0,46632.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,68.0,54611.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,69.0,51316.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,70.0,46239.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,71.0,50446.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,72.0,55856.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,73.0,46234.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,74.0,50204.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,75.0,62870.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,76.0,52815.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,77.0,42778.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,78.0,40996.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,79.0,44214.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,80.0,46467.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,81.0,46077.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,82.0,54483.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,83.0,54432.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,84.0,46787.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,85.0,52793.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,86.0,63269.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,87.0,59630.0
2017,6.0,Gràcia,32.0,el Camp d'en Grassot i Gràcia Nova,88.0,52751.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,1.0,49941.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,2.0,35403.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,3.0,48426.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,4.0,40573.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,5.0,39459.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,6.0,49131.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,7.0,39032.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,8.0,50450.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,9.0,39826.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,10.0,45667.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,11.0,41083.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,12.0,38524.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,13.0,50839.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,14.0,35495.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,15.0,42948.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,16.0,52162.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,17.0,41006.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,18.0,45010.0
2017,7.0,Horta-Guinardó,33.0,el Baix Guinardó,19.0,45311.0
2017,7.0,Horta-Guinardó,34.0,Can Baró,20.0,43757.0
2017,7.0,Horta-Guinardó,34.0,Can Baró,21.0,56064.0
2017,7.0,Horta-Guinardó,34.0,Can Baró,22.0,43456.0
2017,7.0,Horta-Guinardó,34.0,Can Baró,23.0,32029.0
2017,7.0,Horta-Guinardó,34.0,Can Baró,24.0,35965.0
2017,7.0,Horta-Guinardó,34.0,Can Baró,25.0,36917.0
2017,7.0,Horta-Guinardó,34.0,Can Baró,26.0,38696.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,27.0,41136.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,28.0,41327.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,29.0,45802.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,30.0,37646.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,31.0,39743.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,32.0,41729.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,33.0,45432.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,34.0,49442.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,35.0,51992.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,36.0,48073.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,37.0,43723.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,38.0,41384.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,39.0,44745.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,40.0,40775.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,41.0,38462.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,42.0,42013.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,43.0,40889.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,44.0,45464.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,45.0,38833.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,46.0,38373.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,47.0,40896.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,48.0,42121.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,49.0,45736.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,50.0,39401.0
2017,7.0,Horta-Guinardó,35.0,el Guinardó,51.0,41089.0
2017,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,52.0,59403.0
2017,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,53.0,49854.0
2017,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,54.0,63644.0
2017,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,55.0,69941.0
2017,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,56.0,49099.0
2017,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,57.0,52722.0
2017,7.0,Horta-Guinardó,36.0,la Font d'en Fargues,58.0,48007.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,59.0,30786.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,60.0,30205.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,61.0,34100.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,62.0,35000.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,63.0,29604.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,64.0,31148.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,65.0,26652.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,66.0,28063.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,67.0,27828.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,68.0,27123.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,69.0,28248.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,70.0,31168.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,71.0,36505.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,72.0,33351.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,73.0,28874.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,74.0,31710.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,75.0,31575.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,76.0,29428.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,77.0,29088.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,78.0,30319.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,79.0,30366.0
2017,7.0,Horta-Guinardó,37.0,el Carmel,80.0,35441.0
2017,7.0,Horta-Guinardó,38.0,la Teixonera,81.0,35656.0
2017,7.0,Horta-Guinardó,38.0,la Teixonera,82.0,32621.0
2017,7.0,Horta-Guinardó,38.0,la Teixonera,83.0,30983.0
2017,7.0,Horta-Guinardó,38.0,la Teixonera,84.0,33558.0
2017,7.0,Horta-Guinardó,38.0,la Teixonera,85.0,38463.0
2017,7.0,Horta-Guinardó,38.0,la Teixonera,86.0,33041.0
2017,7.0,Horta-Guinardó,38.0,la Teixonera,87.0,33417.0
2017,7.0,Horta-Guinardó,38.0,la Teixonera,88.0,35856.0
2017,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,89.0,48287.0
2017,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,90.0,38300.0
2017,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,91.0,37355.0
2017,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,92.0,28362.0
2017,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,93.0,37353.0
2017,7.0,Horta-Guinardó,40.0,Montbau,94.0,36549.0
2017,7.0,Horta-Guinardó,40.0,Montbau,95.0,40422.0
2017,7.0,Horta-Guinardó,40.0,Montbau,96.0,34950.0
2017,7.0,Horta-Guinardó,40.0,Montbau,97.0,42571.0
2017,7.0,Horta-Guinardó,41.0,la Vall d'Hebron,98.0,59847.0
2017,7.0,Horta-Guinardó,41.0,la Vall d'Hebron,99.0,49484.0
2017,7.0,Horta-Guinardó,41.0,la Vall d'Hebron,100.0,40614.0
2017,7.0,Horta-Guinardó,41.0,la Vall d'Hebron,101.0,39990.0
2017,7.0,Horta-Guinardó,42.0,la Clota,102.0,38639.0
2017,7.0,Horta-Guinardó,43.0,Horta,103.0,40848.0
2017,7.0,Horta-Guinardó,43.0,Horta,104.0,34180.0
2017,7.0,Horta-Guinardó,43.0,Horta,105.0,45143.0
2017,7.0,Horta-Guinardó,43.0,Horta,106.0,46911.0
2017,7.0,Horta-Guinardó,43.0,Horta,107.0,52269.0
2017,7.0,Horta-Guinardó,43.0,Horta,108.0,44092.0
2017,7.0,Horta-Guinardó,43.0,Horta,109.0,33659.0
2017,7.0,Horta-Guinardó,43.0,Horta,110.0,48066.0
2017,7.0,Horta-Guinardó,43.0,Horta,111.0,52316.0
2017,7.0,Horta-Guinardó,43.0,Horta,112.0,46727.0
2017,7.0,Horta-Guinardó,43.0,Horta,113.0,39804.0
2017,7.0,Horta-Guinardó,43.0,Horta,114.0,45678.0
2017,7.0,Horta-Guinardó,43.0,Horta,115.0,52403.0
2017,7.0,Horta-Guinardó,43.0,Horta,116.0,40099.0
2017,7.0,Horta-Guinardó,43.0,Horta,117.0,43582.0
2017,7.0,Horta-Guinardó,43.0,Horta,118.0,42458.0
2017,7.0,Horta-Guinardó,43.0,Horta,119.0,36163.0
2017,7.0,Horta-Guinardó,43.0,Horta,120.0,39778.0
2017,7.0,Horta-Guinardó,43.0,Horta,121.0,36296.0
2017,7.0,Horta-Guinardó,43.0,Horta,122.0,40147.0
2017,7.0,Horta-Guinardó,43.0,Horta,123.0,42635.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,1.0,36690.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,2.0,41981.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,3.0,38633.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,4.0,35332.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,5.0,40921.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,6.0,43393.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,7.0,42990.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,8.0,42237.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,9.0,36788.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,10.0,42523.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,11.0,49968.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,12.0,38947.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,13.0,40346.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,14.0,36024.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,15.0,34142.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,16.0,35324.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,17.0,42781.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,18.0,39618.0
2017,8.0,Nou Barris,44.0,Vilapicina i la Torre Llobeta,19.0,35944.0
2017,8.0,Nou Barris,45.0,Porta,20.0,36849.0
2017,8.0,Nou Barris,45.0,Porta,21.0,37545.0
2017,8.0,Nou Barris,45.0,Porta,22.0,42162.0
2017,8.0,Nou Barris,45.0,Porta,23.0,33691.0
2017,8.0,Nou Barris,45.0,Porta,24.0,37055.0
2017,8.0,Nou Barris,45.0,Porta,25.0,31885.0
2017,8.0,Nou Barris,45.0,Porta,26.0,40090.0
2017,8.0,Nou Barris,45.0,Porta,27.0,41212.0
2017,8.0,Nou Barris,45.0,Porta,28.0,33684.0
2017,8.0,Nou Barris,45.0,Porta,29.0,31357.0
2017,8.0,Nou Barris,45.0,Porta,30.0,34584.0
2017,8.0,Nou Barris,45.0,Porta,31.0,35167.0
2017,8.0,Nou Barris,45.0,Porta,32.0,39469.0
2017,8.0,Nou Barris,45.0,Porta,33.0,32278.0
2017,8.0,Nou Barris,45.0,Porta,34.0,28269.0
2017,8.0,Nou Barris,45.0,Porta,35.0,31194.0
2017,8.0,Nou Barris,45.0,Porta,36.0,28371.0
2017,8.0,Nou Barris,45.0,Porta,37.0,32865.0
2017,8.0,Nou Barris,46.0,el Turó de la Peira,38.0,33303.0
2017,8.0,Nou Barris,46.0,el Turó de la Peira,39.0,31619.0
2017,8.0,Nou Barris,46.0,el Turó de la Peira,40.0,25853.0
2017,8.0,Nou Barris,46.0,el Turó de la Peira,41.0,25584.0
2017,8.0,Nou Barris,46.0,el Turó de la Peira,42.0,40602.0
2017,8.0,Nou Barris,46.0,el Turó de la Peira,43.0,30503.0
2017,8.0,Nou Barris,46.0,el Turó de la Peira,44.0,27865.0
2017,8.0,Nou Barris,46.0,el Turó de la Peira,45.0,29271.0
2017,8.0,Nou Barris,46.0,el Turó de la Peira,46.0,27702.0
2017,8.0,Nou Barris,46.0,el Turó de la Peira,47.0,26091.0
2017,8.0,Nou Barris,47.0,Can Peguera,48.0,22446.0
2017,8.0,Nou Barris,47.0,Can Peguera,49.0,29081.0
2017,8.0,Nou Barris,48.0,la Guineueta,50.0,46954.0
2017,8.0,Nou Barris,48.0,la Guineueta,51.0,45038.0
2017,8.0,Nou Barris,48.0,la Guineueta,52.0,35932.0
2017,8.0,Nou Barris,48.0,la Guineueta,53.0,45276.0
2017,8.0,Nou Barris,48.0,la Guineueta,54.0,37275.0
2017,8.0,Nou Barris,48.0,la Guineueta,55.0,52982.0
2017,8.0,Nou Barris,48.0,la Guineueta,56.0,34581.0
2017,8.0,Nou Barris,48.0,la Guineueta,57.0,36078.0
2017,8.0,Nou Barris,48.0,la Guineueta,58.0,31595.0
2017,8.0,Nou Barris,48.0,la Guineueta,59.0,33922.0
2017,8.0,Nou Barris,49.0,Canyelles,60.0,39176.0
2017,8.0,Nou Barris,49.0,Canyelles,61.0,32571.0
2017,8.0,Nou Barris,49.0,Canyelles,62.0,39884.0
2017,8.0,Nou Barris,49.0,Canyelles,63.0,45169.0
2017,8.0,Nou Barris,49.0,Canyelles,64.0,32579.0
2017,8.0,Nou Barris,50.0,les Roquetes,65.0,27920.0
2017,8.0,Nou Barris,50.0,les Roquetes,66.0,26737.0
2017,8.0,Nou Barris,50.0,les Roquetes,67.0,31909.0
2017,8.0,Nou Barris,50.0,les Roquetes,68.0,30764.0
2017,8.0,Nou Barris,50.0,les Roquetes,69.0,28845.0
2017,8.0,Nou Barris,50.0,les Roquetes,70.0,26562.0
2017,8.0,Nou Barris,50.0,les Roquetes,71.0,28158.0
2017,8.0,Nou Barris,50.0,les Roquetes,72.0,33555.0
2017,8.0,Nou Barris,50.0,les Roquetes,73.0,23155.0
2017,8.0,Nou Barris,50.0,les Roquetes,74.0,27022.0
2017,8.0,Nou Barris,51.0,Verdun,75.0,29787.0
2017,8.0,Nou Barris,51.0,Verdun,76.0,30859.0
2017,8.0,Nou Barris,51.0,Verdun,77.0,25019.0
2017,8.0,Nou Barris,51.0,Verdun,78.0,25116.0
2017,8.0,Nou Barris,51.0,Verdun,79.0,27019.0
2017,8.0,Nou Barris,51.0,Verdun,80.0,29666.0
2017,8.0,Nou Barris,51.0,Verdun,81.0,28147.0
2017,8.0,Nou Barris,51.0,Verdun,82.0,28559.0
2017,8.0,Nou Barris,52.0,la Prosperitat,83.0,29395.0
2017,8.0,Nou Barris,52.0,la Prosperitat,84.0,30916.0
2017,8.0,Nou Barris,52.0,la Prosperitat,85.0,30812.0
2017,8.0,Nou Barris,52.0,la Prosperitat,86.0,32045.0
2017,8.0,Nou Barris,52.0,la Prosperitat,87.0,31296.0
2017,8.0,Nou Barris,52.0,la Prosperitat,88.0,30146.0
2017,8.0,Nou Barris,52.0,la Prosperitat,89.0,31402.0
2017,8.0,Nou Barris,52.0,la Prosperitat,90.0,32661.0
2017,8.0,Nou Barris,52.0,la Prosperitat,91.0,33542.0
2017,8.0,Nou Barris,52.0,la Prosperitat,92.0,35386.0
2017,8.0,Nou Barris,52.0,la Prosperitat,93.0,30664.0
2017,8.0,Nou Barris,52.0,la Prosperitat,94.0,32500.0
2017,8.0,Nou Barris,52.0,la Prosperitat,95.0,39150.0
2017,8.0,Nou Barris,52.0,la Prosperitat,96.0,33787.0
2017,8.0,Nou Barris,52.0,la Prosperitat,97.0,32127.0
2017,8.0,Nou Barris,52.0,la Prosperitat,98.0,30019.0
2017,8.0,Nou Barris,52.0,la Prosperitat,99.0,31248.0
2017,8.0,Nou Barris,52.0,la Prosperitat,100.0,30537.0
2017,8.0,Nou Barris,52.0,la Prosperitat,101.0,33023.0
2017,8.0,Nou Barris,52.0,la Prosperitat,102.0,25890.0
2017,8.0,Nou Barris,53.0,la Trinitat Nova,103.0,22089.0
2017,8.0,Nou Barris,53.0,la Trinitat Nova,104.0,25473.0
2017,8.0,Nou Barris,53.0,la Trinitat Nova,105.0,26445.0
2017,8.0,Nou Barris,53.0,la Trinitat Nova,106.0,27274.0
2017,8.0,Nou Barris,53.0,la Trinitat Nova,107.0,25929.0
2017,8.0,Nou Barris,54.0,Torre Baró,108.0,27747.0
2017,8.0,Nou Barris,54.0,Torre Baró,109.0,28006.0
2017,8.0,Nou Barris,55.0,Ciutat Meridiana,110.0,21127.0
2017,8.0,Nou Barris,55.0,Ciutat Meridiana,111.0,25329.0
2017,8.0,Nou Barris,55.0,Ciutat Meridiana,112.0,25823.0
2017,8.0,Nou Barris,55.0,Ciutat Meridiana,113.0,25495.0
2017,8.0,Nou Barris,55.0,Ciutat Meridiana,114.0,27209.0
2017,8.0,Nou Barris,55.0,Ciutat Meridiana,115.0,25897.0
2017,8.0,Nou Barris,56.0,Vallbona,116.0,26659.0
2017,8.0,Nou Barris,48.0,la Guineueta,215.0,41436.0
2017,9.0,Sant Andreu,57.0,la Trinitat Vella,1.0,25076.0
2017,9.0,Sant Andreu,57.0,la Trinitat Vella,2.0,26337.0
2017,9.0,Sant Andreu,57.0,la Trinitat Vella,3.0,27527.0
2017,9.0,Sant Andreu,57.0,la Trinitat Vella,4.0,28418.0
2017,9.0,Sant Andreu,57.0,la Trinitat Vella,5.0,36628.0
2017,9.0,Sant Andreu,58.0,Baró de Viver,6.0,26490.0
2017,9.0,Sant Andreu,58.0,Baró de Viver,7.0,24087.0
2017,9.0,Sant Andreu,59.0,el Bon Pastor,8.0,59728.0
2017,9.0,Sant Andreu,59.0,el Bon Pastor,9.0,40694.0
2017,9.0,Sant Andreu,59.0,el Bon Pastor,10.0,32954.0
2017,9.0,Sant Andreu,59.0,el Bon Pastor,11.0,28566.0
2017,9.0,Sant Andreu,59.0,el Bon Pastor,13.0,26018.0
2017,9.0,Sant Andreu,59.0,el Bon Pastor,14.0,29062.0
2017,9.0,Sant Andreu,59.0,el Bon Pastor,15.0,29514.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,16.0,45002.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,17.0,45425.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,18.0,40187.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,19.0,53074.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,20.0,43623.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,21.0,47183.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,22.0,48746.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,23.0,48541.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,24.0,44332.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,25.0,43019.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,26.0,47707.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,27.0,48469.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,28.0,60450.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,29.0,40708.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,30.0,47621.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,31.0,50579.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,32.0,36053.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,33.0,37081.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,34.0,34884.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,35.0,39888.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,36.0,44227.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,37.0,36810.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,38.0,46778.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,39.0,42776.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,40.0,45274.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,41.0,40842.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,42.0,43038.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,43.0,39406.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,44.0,41962.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,45.0,43080.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,46.0,45541.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,47.0,45229.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,48.0,41755.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,49.0,43966.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,50.0,45723.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,51.0,42340.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,52.0,40618.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,53.0,46351.0
2017,9.0,Sant Andreu,60.0,Sant Andreu,54.0,46723.0
2017,9.0,Sant Andreu,61.0,la Sagrera,55.0,44175.0
2017,9.0,Sant Andreu,61.0,la Sagrera,56.0,43674.0
2017,9.0,Sant Andreu,61.0,la Sagrera,57.0,40135.0
2017,9.0,Sant Andreu,61.0,la Sagrera,58.0,45103.0
2017,9.0,Sant Andreu,61.0,la Sagrera,59.0,40436.0
2017,9.0,Sant Andreu,61.0,la Sagrera,60.0,40048.0
2017,9.0,Sant Andreu,61.0,la Sagrera,61.0,48779.0
2017,9.0,Sant Andreu,61.0,la Sagrera,62.0,35823.0
2017,9.0,Sant Andreu,61.0,la Sagrera,63.0,47900.0
2017,9.0,Sant Andreu,61.0,la Sagrera,64.0,49787.0
2017,9.0,Sant Andreu,61.0,la Sagrera,65.0,42594.0
2017,9.0,Sant Andreu,61.0,la Sagrera,66.0,44725.0
2017,9.0,Sant Andreu,61.0,la Sagrera,67.0,37507.0
2017,9.0,Sant Andreu,61.0,la Sagrera,68.0,46599.0
2017,9.0,Sant Andreu,61.0,la Sagrera,69.0,41649.0
2017,9.0,Sant Andreu,61.0,la Sagrera,70.0,29595.0
2017,9.0,Sant Andreu,61.0,la Sagrera,71.0,40438.0
2017,9.0,Sant Andreu,61.0,la Sagrera,72.0,31742.0
2017,9.0,Sant Andreu,61.0,la Sagrera,73.0,43465.0
2017,9.0,Sant Andreu,62.0,el Congrés i els Indians,74.0,37338.0
2017,9.0,Sant Andreu,62.0,el Congrés i els Indians,75.0,42216.0
2017,9.0,Sant Andreu,62.0,el Congrés i els Indians,76.0,35796.0
2017,9.0,Sant Andreu,62.0,el Congrés i els Indians,77.0,37568.0
2017,9.0,Sant Andreu,62.0,el Congrés i els Indians,78.0,41202.0
2017,9.0,Sant Andreu,62.0,el Congrés i els Indians,79.0,43588.0
2017,9.0,Sant Andreu,62.0,el Congrés i els Indians,80.0,43800.0
2017,9.0,Sant Andreu,62.0,el Congrés i els Indians,81.0,41234.0
2017,9.0,Sant Andreu,62.0,el Congrés i els Indians,82.0,41060.0
2017,9.0,Sant Andreu,63.0,Navas,83.0,42372.0
2017,9.0,Sant Andreu,63.0,Navas,84.0,46998.0
2017,9.0,Sant Andreu,63.0,Navas,85.0,41095.0
2017,9.0,Sant Andreu,63.0,Navas,86.0,41492.0
2017,9.0,Sant Andreu,63.0,Navas,87.0,47287.0
2017,9.0,Sant Andreu,63.0,Navas,88.0,37109.0
2017,9.0,Sant Andreu,63.0,Navas,89.0,37807.0
2017,9.0,Sant Andreu,63.0,Navas,90.0,39884.0
2017,9.0,Sant Andreu,63.0,Navas,91.0,43589.0
2017,9.0,Sant Andreu,63.0,Navas,92.0,44675.0
2017,9.0,Sant Andreu,63.0,Navas,93.0,41565.0
2017,9.0,Sant Andreu,63.0,Navas,94.0,41191.0
2017,9.0,Sant Andreu,63.0,Navas,95.0,43478.0
2017,9.0,Sant Andreu,61.0,la Sagrera,156.0,43257.0
2017,10.0,Sant Martí,64.0,Camp de l'Arpa del Clot,1.0,36250.0
